5.86,0.182229444,-0.295389771,-5.214672565,-183.1029053,-725.817749,-568.8775024
5.87,0.1780864,-0.191326305,-5.214317799,-191.8444214,-651.6118774,-569.9146118
5.88,0.173255533,-0.088449098,-5.214035034,-193.2811127,-610.4069824,-570.9180908
5.89,0.168009073,0.011363002,-5.213788509,-192.3104248,-611.1172485,-571.760437
5.9,0.162251219,0.105667382,-5.213431835,-191.2334137,-650.4906616,-572.6955566
5.91,0.15644443,0.19225046,-5.213132381,-188.7088623,-719.7516479,-573.6862793
5.92,0.150750756,0.269342601,-5.212879658,-187.9190979,-800.1842651,-574.7544556
5.93,0.14519453,0.336298883,-5.212654114,-187.4557343,-875.3696899,-575.5458984
5.94,0.139767811,0.393386632,-5.212320328,-189.3061066,-933.2692261,-576.5264282
5.95,0.133197933,0.450605571,-5.211858749,-186.2723389,-968.930481,-577.3892212
5.96,0.12909019,0.483041227,-5.211417675,-176.1754456,-967.4208374,-578.1293335
5.97,0.124798626,0.522643745,-5.210920811,-150.1328583,-936.6201172,-579.1066895
5.98,0.123745613,0.548743606,-5.210401535,-126.6494064,-899.704834,-580.0656738
5.99,0.124239355,0.572169721,-5.210007668,-106.9672546,-862.7841797,-580.6739502
6,0.126029059,0.593084097,-5.209491253,-99.3232193,-835.4360352,-581.4793701
6.01,0.128593072,0.611400425,-5.209100723,-102.149971,-819.2203979,-582.3205566
6.02,0.131360933,0.626538277,-5.208784103,-115.3415604,-802.9089966,-583.2949829
6.03,0.133259773,0.638505459,-5.208639145,-117.6696396,-807.0866699,-583.9674683
6.04,0.134483308,0.646327734,-5.208388805,-121.8254776,-825.7747803,-584.7935791
6.05,0.13578856,0.649476886,-5.20826292,-119.3624878,-851.9839478,-585.5272827
6.06,0.137509555,0.647600889,-5.20808363,-113.6301346,-879.2301636,-586.263916
6.07,0.139387041,0.640642345,-5.207849503,-105.7571487,-915.0848999,-587.0224609
6.08,0.141534433,0.628531933,-5.207605839,-103.1391525,-936.6205444,-587.9787598
6.09,0.14325878,0.611697137,-5.207279682,-104.7627792,-943.2965088,-588.7225952
6.1,0.144072324,0.591317177,-5.206799984,-105.0966263,-933.5432129,-589.7015381
6.11,0.144874498,0.568618596,-5.206291676,-95.96903229,-913.0703735,-590.4606934
6.12,0.146273077,0.544417858,-5.205712795,-78.74317169,-892.4959106,-591.3639526
6.13,0.148900226,0.51838553,-5.205249786,-61.48358536,-865.9633179,-592.1485596
6.14,0.152747557,0.490963697,-5.204720497,-40.02211761,-845.9349365,-593.0078735
6.15,0.157685041,0.462607473,-5.204161167,-20.94784737,-835.1456909,-593.9188843
6.16,0.16372253,0.432679743,-5.203581333,-12.54617786,-843.3054199,-595.085022
6.17,0.170060784,0.400713086,-5.203103065,-18.3339119,-836.5999146,-596.0726318
6.18,0.17606613,0.367196649,-5.202626228,-20.22037697,-837.6807861,-596.9429932
6.19,0.181974769,0.332238644,-5.202124596,-19.92538261,-840.3422241,-598.0346069
6.2,0.188130364,0.295852423,-5.201688766,-17.54070473,-844.7015991,-599.2201538
6.21,0.194313765,0.257977605,-5.201355934,-20.03276253,-846.2295532,-600.3754883
6.22,0.200240523,0.218954235,-5.201101303,-24.13195229,-845.1174927,-601.5463257
6.23,0.205709547,0.178993404,-5.200986862,-22.22950172,-836.6212769,-602.8666382
6.24,0.211162418,0.138632044,-5.201159,-15.33163452,-823.4080811,-604.4283447
6.25,0.218016684,0.099043295,-5.201826096,-4.968327522,-805.4099731,-605.8378296
6.26,0.226524219,0.06056603,-5.202754498,13.42157555,-787.0267334,-607.4020996
6.27,0.236387908,0.02278848,-5.204079628,36.29339218,-765.9417114,-608.946106
6.28,0.247866631,-0.014106885,-5.205665588,58.61740494,-754.0970459,-610.5827637
6.29,0.259668857,-0.050377451,-5.207499027,80.04187775,-743.0059814,-612.0192871
6.3,0.271194071,-0.086032994,-5.209427357,92.79891205,-734.5705566,-613.8687744
6.31,0.283063352,-0.121449471,-5.211712837,102.3318787,-727.8863525,-615.7574463
6.32,0.295060813,-0.156719357,-5.214336872,117.018219,-722.7935791,-617.5707397
6.33,0.30742383,-0.191765487,-5.217255116,124.427948,-721.1776733,-619.4204102
6.34,0.319870621,-0.226583943,-5.220534325,127.6396179,-718.5977173,-621.526123
6.35,0.332941681,-0.259887666,-5.224370956,125.1299362,-710.1694946,-623.5461426
6.36,0.346360683,-0.291191876,-5.228610992,126.2139664,-691.1688232,-625.8500977
6.37,0.359537184,-0.320860684,-5.233448029,132.127121,-674.4865723,-627.892395
6.38,0.372794509,-0.348821878,-5.238565922,140.4030304,-656.3905029,-630.0021362
6.39,0.385507643,-0.375774384,-5.243944645,142.9164124,-641.9795532,-632.1612549
6.4,0.397149563,-0.401904821,-5.24958086,144.6753082,-630.1127319,-634.4197998
6.41,0.408287644,-0.42695877,-5.255575657,145.4440613,-620.2871704,-636.7073364
6.42,0.418890864,-0.451054484,-5.261921406,149.8733978,-619.7945557,-639.0651245
6.43,0.42945534,-0.474686533,-5.268580437,157.7516937,-614.9786377,-641.3184814
6.44,0.440323859,-0.497663081,-5.275493622,158.5893555,-618.0925903,-643.694519
6.45,0.450944901,-0.520101368,-5.282659054,164.6112823,-609.7078247,-645.9891357
6.46,0.461590916,-0.541552186,-5.290053368,172.2266846,-611.2529297,-648.3433228
6.47,0.471971452,-0.562494576,-5.297780514,173.3624115,-621.9310913,-650.8399658
6.48,0.4817186,-0.583079696,-5.305884838,164.1950989,-617.4207764,-653.460083
6.49,0.490367353,-0.602745473,-5.314395428,158.9208832,-614.9128418,-656.0629883
6.5,0.498018563,-0.621591032,-5.32327795,150.8678436,-627.5876465,-658.6588745
6.51,0.504584789,-0.640122294,-5.332524776,152.5926819,-630.407959,-661.1756592
6.52,0.510593534,-0.658021927,-5.342082977,159.4877014,-629.3814087,-663.7904663
6.53,0.517985702,-0.67456007,-5.351904869,172.4099884,-621.2432251,-666.2922363
6.54,0.527877688,-0.689198494,-5.361926079,188.8509827,-613.5944214,-668.9441528
6.55,0.538406909,-0.702479601,-5.372220039,198.6256104,-608.052063,-671.7001343
6.56,0.549526751,-0.714422464,-5.382825375,208.2019501,-603.6675415,-674.7717285
6.57,0.560743272,-0.725095212,-5.393801689,220.2729187,-596.0175171,-677.5198364
6.58,0.572265983,-0.734360814,-5.404994965,221.582016,-599.2374878,-680.4710083
6.59,0.583438694,-0.742684126,-5.416511536,215.9830475,-596.1165771,-683.2891235
6.6,0.59410882,-0.749903977,-5.428285122,209.2648773,-593.8446655,-686.2930908
6.61,0.603889823,-0.755931616,-5.440419197,201.9899292,-602.2380371,-689.2238159
6.62,0.613009751,-0.761226296,-5.452858925,199.5507355,-602.6245117,-692.2921753
