0,0.083332792,0.000499997
0.001,0.083332792,0.000499997
0.002,0.083332792,0.000499997
0.003,0.083332792,0.000499997
0.004,0.083332792,0.000499997
0.005,0.083332792,0.000499997
0.006,0.083332792,0.000499997
0.007,0.083332792,0.000499997
0.008,0.083332792,0.000499997
0.009,0.083332792,0.000499997
0.01,0.087457083,0.001024739
0.011,0.087457083,0.001024739
0.012,0.087457083,0.001024739
0.013,0.087457083,0.001024739
0.014,0.087457083,0.001024739
0.015,0.087457083,0.001024739
0.016,0.087457083,0.001024739
0.017,0.087457083,0.001024739
0.018,0.087457083,0.001024739
0.019,0.087457083,0.001024739
0.02,0.088353232,0.001554859
0.021,0.088353232,0.001554859
0.022,0.088353232,0.001554859
0.023,0.088353232,0.001554859
0.024,0.088353232,0.001554859
0.025,0.088353232,0.001554859
0.026,0.088353232,0.001554859
0.027,0.088353232,0.001554859
0.028,0.088353232,0.001554859
0.029,0.088353232,0.001554859
0.03,0.095728338,0.002129229
0.031,0.095728338,0.002129229
0.032,0.095728338,0.002129229
0.033,0.095728338,0.002129229
0.034,0.095728338,0.002129229
0.035,0.095728338,0.002129229
0.036,0.095728338,0.002129229
0.037,0.095728338,0.002129229
0.038,0.095728338,0.002129229
0.039,0.095728338,0.002129229
0.04,0.062089659,0.002501766
0.041,0.062089659,0.002501766
0.042,0.062089659,0.002501766
0.043,0.062089659,0.002501766
0.044,0.062089659,0.002501766
0.045,0.062089659,0.002501766
0.046,0.062089659,0.002501766
0.047,0.062089659,0.002501766
0.048,0.062089659,0.002501766
0.049,0.062089659,0.002501766
0.05,0.077068381,0.002964176
0.051,0.077068381,0.002964176
0.052,0.077068381,0.002964176
0.053,0.077068381,0.002964176
0.054,0.077068381,0.002964176
0.055,0.077068381,0.002964176
0.056,0.077068381,0.002964176
0.057,0.077068381,0.002964176
0.058,0.077068381,0.002964176
0.059,0.077068381,0.002964176
0.06,0.080590934,0.003447722
0.061,0.080590934,0.003447722
0.062,0.080590934,0.003447722
0.063,0.080590934,0.003447722
0.064,0.080590934,0.003447722
0.065,0.080590934,0.003447722
0.066,0.080590934,0.003447722
0.067,0.080590934,0.003447722
0.068,0.080590934,0.003447722
0.069,0.080590934,0.003447722
0.07,0.083803989,0.003950546
0.071,0.083803989,0.003950546
0.072,0.083803989,0.003950546
0.073,0.083803989,0.003950546
0.074,0.083803989,0.003950546
0.075,0.083803989,0.003950546
0.076,0.083803989,0.003950546
0.077,0.083803989,0.003950546
0.078,0.083803989,0.003950546
0.079,0.083803989,0.003950546
