0,2.140850782,1.034059763,0.01339317,0.085923269,0.724512875,1.577557564
0.01,2.139726162,1.033131361,0.011978606,0.119250573,0.754000783,1.580481887
0.02,2.139808655,1.033097148,0.012006318,0.120807804,0.754624009,1.578786612
0.03,2.139145136,1.032580137,0.010123755,0.133469447,0.796794713,1.583856702
0.04,2.140690565,1.033755541,0.011691359,0.100426584,0.722004652,1.586310148
0.05,2.140796185,1.033744812,0.01171423,0.098215856,0.71766305,1.583488107
0.06,2.140889406,1.033732057,0.011738668,0.096942157,0.713441789,1.577617526
0.07,2.140970469,1.033717275,0.011764104,0.098733798,0.720042229,1.584216237
0.08,2.141039371,1.033700466,0.011789917,0.098196857,0.716648817,1.587817669
0.09,2.139728546,1.03294909,0.00898305,0.14379786,0.802227199,1.593572736
0.1,2.139661789,1.032866478,0.008802218,0.12933436,0.796811104,1.596325517
0.11,2.139581442,1.032781124,0.008623947,0.119069748,0.793831825,1.602524281
0.12,2.139487505,1.032693267,0.008457261,0.10415671,0.782644451,1.598620772
0.13,2.138586044,1.032698274,0.00604844,0.099499412,0.840201616,1.611050129
0.14,2.140833378,1.034042478,0.00976121,0.005717522,0.662288189,1.60246706
0.15,2.140827179,1.034037471,0.009756252,-0.025152232,0.63223958,1.614048481
0.16,2.140809774,1.034032226,0.009762368,-0.042573702,0.623197556,1.623070359
0.17,2.140781641,1.034027338,0.009769692,-0.064103544,0.617793739,1.640284181
0.18,2.140742779,1.034023046,0.009775619,-0.07696145,0.597783685,1.645705938
0.19,2.1413064,1.035010457,0.012031307,-0.192361638,0.514385641,1.633346438
0.2,2.141308308,1.035095692,0.012216626,-0.227737114,0.477669001,1.657073617
0.21,2.141361237,1.035479307,0.012964891,-0.250201732,0.465388566,1.700533628
0.22,2.140171289,1.034419417,0.011872393,-0.188109696,0.537092745,1.718618989
0.23,2.140110731,1.034445763,0.011956493,-0.170537144,0.522508085,1.726245761
0.24,2.139288902,1.033666372,0.010243423,-0.13093105,0.557166994,1.716351748
0.25,2.139166117,1.033642411,0.010186164,-0.1036928,0.560120225,1.702289581
0.26,2.140527964,1.034470558,0.011820471,-0.104401775,0.502110183,1.713766098
0.27,2.140460491,1.034490108,0.011918003,-0.104469217,0.502916157,1.746546388
0.28,2.140384197,1.034511209,0.012015425,-0.044375781,0.423000634,1.7806741
