0,0.001582273,-0.000417482,-0.000318721,0.000191427
0.001,0.001582273,-0.000417482,-0.000318721,0.000191427
0.002,0.001582273,-0.000417482,-0.000318721,0.000191427
0.003,0.001582273,-0.000417482,-0.000318721,0.000191427
0.004,0.001582273,-0.000417482,-0.000318721,0.000191427
0.005,0.001582273,-0.000417482,-0.000318721,0.000191427
0.006,0.001582273,-0.000417482,-0.000318721,0.000191427
0.007,0.001582273,-0.000417482,-0.000318721,0.000191427
0.008,0.001582273,-0.000417482,-0.000318721,0.000191427
0.009,0.001582273,-0.000417482,-0.000318721,0.000191427
0.01,0.001582273,-0.000417482,-0.000316397,0.001510394
0.011,0.001582273,-0.000417482,-0.000316397,0.001510394
0.012,0.001582273,-0.000417482,-0.000316397,0.001510394
0.013,0.001582273,-0.000417482,-0.000316397,0.001510394
0.014,0.001582273,-0.000417482,-0.000316397,0.001510394
0.015,0.001582273,-0.000417482,-0.000316397,0.001510394
0.016,0.001582273,-0.000417482,-0.000316397,0.001510394
0.017,0.001582273,-0.000417482,-0.000316397,0.001510394
0.018,0.001582273,-0.000417482,-0.000316397,0.001510394
0.019,0.001582273,-0.000417482,-0.000316397,0.001510394
0.02,0.001582273,-0.000417482,-0.000306518,0.00497706
0.021,0.001582273,-0.000417482,-0.000306518,0.00497706
0.022,0.001582273,-0.000417482,-0.000306518,0.00497706
0.023,0.001582273,-0.000417482,-0.000306518,0.00497706
0.024,0.001582273,-0.000417482,-0.000306518,0.00497706
0.025,0.001582273,-0.000417482,-0.000306518,0.00497706
0.026,0.001582273,-0.000417482,-0.000306518,0.00497706
0.027,0.001582273,-0.000417482,-0.000306518,0.00497706
0.028,0.001582273,-0.000417482,-0.000306518,0.00497706
0.029,0.001582273,-0.000417482,-0.000306518,0.00497706
0.03,0.001582273,-0.000417482,-0.000280664,0.011461827
0.031,0.001582273,-0.000417482,-0.000280664,0.011461827
0.032,0.001582273,-0.000417482,-0.000280664,0.011461827
0.033,0.001582273,-0.000417482,-0.000280664,0.011461827
0.034,0.001582273,-0.000417482,-0.000280664,0.011461827
0.035,0.001582273,-0.000417482,-0.000280664,0.011461827
0.036,0.001582273,-0.000417482,-0.000280664,0.011461827
0.037,0.001582273,-0.000417482,-0.000280664,0.011461827
0.038,0.001582273,-0.000417482,-0.000280664,0.011461827
